League,Date,Time,HT,AT,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,ODD_BthScore_Yes,ODD_BthScore_No,ODD_1X,ODD_12,ODD_X2,Scrape_Date,Scrape_Time
RFPL,2020-09-13,1500,Ural Sverdlovskaya Oblast,FK Khimki,2.02,3.35,3.5,1.8,1.65,1.67,1.78,1.26,None,1.70,2020-08-31,1308
RFPL,2020-09-13,1500,Tambov,FC Ufa,2.72,2.98,2.65,2.3,1.38,1.95,1.55,1.42,None,1.40,2020-08-31,1308
Ligue_1,2020-09-13,1600,Monaco,Nantes,1.75,3.75,4.15,1.6,1.91,1.55,2.0,1.19,None,1.95,2020-08-31,1303
Premier_League,2020-09-13,1630,Tottenham,Everton,1.8,3.55,4.15,1.8,1.75,1.7,1.85,1.19,None,1.90,2020-08-31,1311
Premier_League,2020-09-14,2000,Brighton,Chelsea,4.5,3.85,1.67,1.67,1.88,1.67,1.88,2.05,None,1.17,2020-08-31,1311
Premier_League,2020-09-14,2000,Sheffield United,Wolverhampton,3.4,2.92,2.25,2.3,1.44,1.95,1.63,1.55,None,1.28,2020-08-31,1311
Ligue_1,2020-09-15,2000,Montpellier,Lyon,3.25,3.15,2.2,1.87,1.63,1.65,1.83,1.60,None,1.30,2020-08-31,1303
Ligue_1,2020-09-16,2000,PSG,FC Metz,1.07,10.0,21.0,1.16,3.75,1.95,1.63,-,None,6.65,2020-08-31,1303
Ligue_1,2020-09-17,2000,Marselha,Saint-Etienne,1.7,3.25,5.45,2.02,1.53,1.9,1.6,1.11,None,2.02,2020-08-31,1303
Bundesliga,2020-09-18,1930,Bayern Munique,FC Schalke 04,1.14,7.65,14.0,1.19,3.45,1.65,1.91,1.02,None,4.95,2020-08-31,1300
Premier_League,2020-09-19,1230,Everton,West Brom,1.57,3.9,5.2,1.57,2.02,1.61,1.95,1.12,None,2.25,2020-08-31,1311
Bundesliga,2020-09-19,1430,Eintracht Frankfurt,Arminia Bielefeld,1.63,4.0,4.6,1.5,2.15,1.53,2.12,1.16,None,2.13,2020-08-31,1300
Bundesliga,2020-09-19,1430,Colonia,Hoffenheim,2.4,3.55,2.6,1.5,2.17,1.42,2.37,1.44,None,1.50,2020-08-31,1300
Bundesliga,2020-09-19,1430,1. FC Union Berlin,Augsburgo,2.19,3.25,3.15,1.87,1.67,1.67,1.87,1.31,None,1.61,2020-08-31,1300
Bundesliga,2020-09-19,1430,Werder Bremen,Hertha Berlin,2.68,3.35,2.45,1.65,1.91,1.5,2.14,1.47,None,1.42,2020-08-31,1300
Bundesliga,2020-09-19,1430,Estugarda,Friburgo,2.2,3.35,3.05,1.7,1.85,1.57,2.02,1.33,None,1.60,2020-08-31,1300
Premier_League,2020-09-19,1600,Leicester,Burnley,1.65,3.75,4.8,1.7,1.85,1.7,1.85,1.15,None,2.10,2020-08-31,1311
Premier_League,2020-09-19,1600,Aston Villa,Sheffield United,2.58,3.3,2.58,2.02,1.57,1.78,1.75,1.44,None,1.44,2020-08-31,1311
Premier_League,2020-09-19,1600,Leeds United,Fulham,1.83,3.55,4.0,1.9,1.65,1.8,1.75,1.20,None,1.88,2020-08-31,1311
Premier_League,2020-09-19,1730,Manchester United,Crystal Palace FC,1.21,5.85,12.0,1.45,2.25,1.95,1.63,1.02,None,3.95,2020-08-31,1311
Bundesliga,2020-09-19,1730,Borussia Dortmund,Borussia Monchengladbach,1.61,4.15,4.6,1.38,2.45,1.42,2.37,1.16,None,2.18,2020-08-31,1300
Premier_League,2020-09-20,1200,Southampton,Tottenham,3.7,3.35,1.95,1.75,1.78,1.63,1.95,1.75,None,1.24,2020-08-31,1311
Premier_League,2020-09-20,1400,Newcastle,Brighton,2.35,3.1,3.0,2.1,1.53,1.83,1.72,1.33,None,1.53,2020-08-31,1311
Premier_League,2020-09-20,1400,Arsenal,West Ham,1.5,4.0,6.35,1.55,2.05,1.65,1.91,1.08,None,2.45,2020-08-31,1311
Bundesliga,2020-09-20,1430,RB Leipzig,Mainz 05,1.36,5.1,6.65,1.3,2.78,1.47,2.2,1.07,None,2.86,2020-08-31,1300
Premier_League,2020-09-20,1630,Chelsea,Liverpool,3.25,3.3,2.13,1.57,2.02,1.47,2.2,1.63,None,1.30,2020-08-31,1311
Bundesliga,2020-09-20,1700,Wolfsburgo,Bayer Leverkusen,2.86,3.4,2.3,1.63,1.95,1.5,2.15,1.55,None,1.36,2020-08-31,1300
Primeira_Liga,2020-09-21,2000,CD Nacional Madeira,Boavista FC,2.58,3.15,2.68,2.13,1.5,1.85,1.7,1.42,None,1.44,2020-08-31,1309
Primeira_Liga,2020-09-21,2000,Vitoria Guimaraes,Belenenses SAD,1.61,3.85,5.05,1.65,1.91,1.65,1.91,1.13,None,2.18,2020-08-31,1309
Premier_League,2020-09-21,2000,Wolverhampton,Manchester City,6.8,4.33,1.42,1.55,2.05,1.67,1.87,2.64,None,1.07,2020-08-31,1311
Primeira_Liga,2020-09-21,2000,Sporting CP,Gil Vicente FC,1.28,4.95,10.0,1.83,1.72,2.4,1.4,1.02,None,3.35,2020-08-31,1309
Primeira_Liga,2020-09-21,2000,CD Tondela,Rio Ave FC,3.5,3.2,2.1,2.1,1.53,1.85,1.7,1.67,None,1.26,2020-08-31,1309
Primeira_Liga,2020-09-21,2000,CD Santa Clara,CS Maritimo,2.25,3.1,3.15,2.1,1.53,1.83,1.72,1.31,None,1.55,2020-08-31,1309
Primeira_Liga,2020-09-21,2000,Portimonense,FC Pacos Ferreira,2.37,3.25,2.86,2.05,1.55,1.83,1.72,1.36,None,1.50,2020-08-31,1309
Primeira_Liga,2020-09-21,2000,Famalicao,SL Benfica,9.0,4.9,1.31,1.63,1.95,1.95,1.61,3.15,None,1.03,2020-08-31,1309
Primeira_Liga,2020-09-21,2000,FC Porto,SC Braga,1.65,3.75,4.9,1.83,1.72,1.8,1.75,1.14,None,2.12,2020-08-31,1309
Primeira_Liga,2020-09-21,2000,Moreirense FC,SC Farense,2.02,3.35,3.5,2.0,1.6,1.8,1.75,1.26,None,1.70,2020-08-31,1309
Bundesliga,2020-09-25,1430,Hertha Berlin,Eintracht Frankfurt,2.16,3.4,3.1,1.53,2.11,1.44,2.3,1.32,None,1.63,2020-08-31,1300
Bundesliga,2020-09-26,1430,Mainz 05,Estugarda,2.3,3.3,2.92,1.45,2.25,1.36,2.5,1.35,None,1.55,2020-08-31,1300
Bundesliga,2020-09-26,1430,Augsburgo,Borussia Dortmund,5.75,4.35,1.47,1.35,2.6,1.42,2.33,2.45,None,1.10,2020-08-31,1300
Bundesliga,2020-09-26,1430,Arminia Bielefeld,Colonia,2.63,3.3,2.52,1.5,2.14,1.4,2.4,1.45,None,1.42,2020-08-31,1300
Bundesliga,2020-09-26,1430,Bayer Leverkusen,RB Leipzig,2.72,3.5,2.35,1.47,2.2,1.38,2.45,1.53,None,1.40,2020-08-31,1300
Bundesliga,2020-09-26,1430,Borussia Monchengladbach,1. FC Union Berlin,1.53,4.1,5.65,1.63,1.95,1.67,1.87,1.11,None,2.37,2020-08-31,1300
Bundesliga,2020-09-26,1730,FC Schalke 04,Werder Bremen,2.25,3.3,3.0,2.0,1.6,1.78,1.75,1.33,None,1.57,2020-08-31,1300
Bundesliga,2020-09-27,1430,Hoffenheim,Bayern Munique,6.95,4.75,1.38,1.22,3.25,1.33,2.62,2.84,None,1.06,2020-08-31,1300
Bundesliga,2020-09-27,1700,Friburgo,Wolfsburgo,2.82,3.35,2.35,1.75,1.78,1.63,1.95,1.53,None,1.38,2020-08-31,1300
